Data Medicao,,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)",PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB),TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C),"TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MEDIA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%)","VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",Qtd Dengue,GOOGLE TRENDS
2017-06-04,6,"0,07619047619","987,9571429","17,47099567","27,68051948","21,64285714","17,56233766","77,48095238","51,63095238","7,401190476","1,603896104",117,1
2017-06-11,6,"0,12","986,2441558","18,11298701","28,43766234","22,28311688","18,15324675","77,77460317","51,97619048","7,953571429","1,907792208",120,1
2017-06-18,6,"0,7942857143","989,5038961","17,66623377","27,38571429","21,32597403","17,31688312","81,24155844","53,61904762","7,467857143","1,615584416",141,1
2017-06-25,6,"4,048571429","991,1688312","16,47402597","25,73246753","19,96493506","16,54545455","81,08928571","55,03571429","8,480952381","1,920779221",110,1
2017-07-02,7,"4,602857143","991,9090909","15,90519481","25,01558442","19,56623377","15,97402597","79,22904762","53,35714286","7,625198413","1,78025974",69,"0,6"
2017-07-09,7,"3,557142857","999,8175824","14,9021978","22,98324176","17,97311508","15,08928571","82,63049451","57,87087912","9,916964286","2,294345238",48,"0,6"
2017-07-16,7,"3,797619048","997,5214286","16,16369048","24,34413919","19,16373626","15,83168498","83,78388278","59,76923077","7,567857143","1,72281746",70,"0,6"
2017-07-23,7,"1,383333333","995,6472527","15,62197802","25,64945055","19,66153846","15,61098901","79,23351648","50,8021978","7,623376623","1,825974026",75,"0,6"
2017-07-30,7,"3,230952381","999,443956","15,25824176","23,92857143","18,71648352","15,08461538","81,39230769","57,18681319","8,542380952","1,910714286",91,"0,6"
2017-08-06,8,"1,235714286","994,0703297","14,9","24,91758242","19,29450549","15,33406593","77,49912088","51,42857143","8,44025974","2,054545455",69,1
2017-08-13,8,"0,1476190476","992,7010989","13,93315018","25,51538462","19,18021978","14,62637363","73,76593407","46,01098901","7,672727273","1,961038961",69,1
2017-08-20,8,"0,02142857143","991,1571429","15,32172619","26,69450549","20,37912088","15,75384615","73,71428571","46,85714286","7,655357143","1,705238095",50,1
2017-08-27,8,"1,05018315","996,2521978","14,67083333","23,38021978","18,51190476","15,78461538","77,76309524","54,29761905","9,170238095","2,244444444",55,1
2017-09-03,9,"0,4593406593","995,3813187","14,82579365","26,01098901","19,83956044","15,1989011","73,78809524","47,67857143","9,801190476","2,367857143",41,"0,75"
2017-09-10,9,"0,9730769231","994,9153846","15,44155844","26,63846154","20,01318681","15,08021978","76,34571429","48,96428571","9,25952381","2,130952381",52,"0,75"
2017-09-17,9,"0,6578754579","995,8692308","15,99166667","27,39230769","20,94212454","15,99450549","74,33789683","46,83333333","9,908333333","2,40952381",43,"0,75"
2017-09-24,9,"0,8561904762","995,2990842","15,91168831","27,57912088","21,1002381","16,48351648","73,43035714","45,30357143","9,529761905","2,310912698",51,"0,75"
2017-10-01,10,"2,16547619","988,6107143","17,5030303","27,92142857","21,94761905","17,9297619","76,38268398","50,80238095","9,222857143","2,116883117",47,"0,8"
2017-10-08,10,"0,8112554113","988,6051587","18,11904762","29,18134921","23,00992063","18,91428571","74,86320346","48,99603175","9,784175824","2,433730159",39,"0,8"
2017-10-15,10,"0,04","984,7051948","16,90880952","31,24805195","24,08160173","19,24025974","66,19571429","37,33766234","10,83214286","2,945454545",34,"0,8"
2017-10-22,10,"2,984415584","989,7119048","18,03679654","29,90535714","23,57559524","19,10714286","72,34792208","45,26488095","10,64459707","2,707142857",47,"0,8"
2017-10-29,10,"0,4961038961","986,0357143","18,70367965","30,83333333","24,44642857","20,30357143","71,52077922","45,95833333","9,619230769","2,391666667",41,"0,8"
2017-11-05,11,"3,47012987","985,7281746","18,72857143","28,39285714","23,18571429","20,12291667","76,66623377","55,60119048","10,25912088","2,648809524",75,1
2017-11-12,11,"4,895584416","985,5559524","18,59558442","24,93690476","21,49809524","19,49595238","83,67168831","66,46031746","8,13974359","1,990714286",35,1
2017-11-19,11,"0,8987012987","985,7297619","18,46051948","30,52857143","24,11428571","19,85714286","71,58738095","46,22619048","10,01978022","2,623809524",54,1
2017-11-26,11,"7,106926407","986,3988095","19,90064935","29,15274725","23,68194444","20,45","78,02849206","55,78571429","9,763736264","2,292857143",60,1
2017-12-03,12,"20,61785714","986,3131868","19,96785714","28,06483516","23,24413919","20,51868132","81,70079365","63,71825397","7,883882784","1,852747253",68,"0,8"
2017-12-10,12,"10,42251082","982,4821429","20,58474026","28,61208791","23,59464286","20,88681319","82,84603175","63,88095238","8,56043956","1,963095238",75,"0,8"
2017-12-17,12,"8,581818182","986,8119048","20,10190476","27,84404762","23,30714286","20,47857143","80,81984127","60,93650794","8,745054945","2,075",88,"0,8"
2017-12-24,12,"1,036363636","987,4238095","20,29458874","30,65833333","24,91547619","20,67857143","74,7797619","51,76190476","9,023076923","2,376190476",84,"0,8"
2017-12-31,12,"0,3935064935","984,8856349","20,84766234","32,65162698","26,26448413","21,9465873","71,67","46,63095238","8,789010989","2,133809524",84,"0,8"
2018-01-07,1,"5,759722222","984,5696429","21,44859307","32,04375","25,92559524","22,03690476","75,43904762","51,22619048","9,931868132","2,261309524",140,"0,75"
2018-01-14,1,"1,078571429","988,825","20,32251082","31,22380952","25,31309524","20,96666667","74,30779221","47,98809524","9,29010989","2,245238095",74,"0,75"
2018-01-21,1,"0,06904761905","987,7916667","19,58831169","33,63452381","26,49761905","21,12738095","66,52738095","38,28571429","9,426373626","2,46547619",94,"0,75"
2018-01-28,1,"0,4","985,0333333","19,54805195","33,22527473","25,96190476","21,06681319","68,74047619","39,53571429","10,24615385","2,38452381",99,"0,75"
2018-02-04,2,"13,81746032","982,5297619","20,60974026","27,56666667","23,47857143","21,06785714","83,02056277","65,97321429","7,342032967","1,657142857",90,1
2018-02-11,2,"13,37662338","985,0630952","21,05714286","29,83333333","24,38690476","21,05119048","82,18636364","60,52857143","8,441978022","1,854761905",77,1
2018-02-18,2,"1,61038961","988,5416667","20,70311688","31,3452381","25,22857143","20,77619048","75,78051948","48,97142857","8,286593407","1,935714286",110,1
2018-02-25,2,"2,316883117","984,8450397","21,1087013","30,96904762","25,1797619","22,075","77,37272727","52,94642857","8,523260073","2,149206349",123,1
2018-03-04,3,"2,034285714","985,7952381","21,25584416","31,98333333","25,73376623","21,93333333","75,85194805","50,70238095","7,972527473","2,019047619",142,"1,25"
2018-03-11,3,"11,64857143","982,6654762","22,55214286","31,33928571","25,46142857","22,64285714","82,60821429","59,51190476","8,184615385","1,703571429",172,"1,25"
2018-03-18,3,"8,785714286","987,4623377","22,18142857","31,94675325","25,9961039","22,14415584","77,76251082","52,87012987","7,682142857","1,733766234",263,"1,25"
2018-03-25,3,"3,453333333","989,2168831","21,40738095","30,46103896","24,82510823","21,46753247","81,11","55,18181818","8,075","1,792207792",255,"1,25"
2018-04-01,4,"2,111428571","991,1090909","20,62428571","30,19090909","24,21038961","20,11818182","80,49142857","52,48051948","7,777380952","1,736363636",207,"1,6"
2018-04-08,4,"7,319285714","987,6571429","21,47","30,06883117","24,49025974","21,62207792","82,86857143","57,79220779","7,295238095","1,661038961",307,"1,6"
2018-04-15,4,"5,764571429","993,5012987","20,8375","28,46363636","23,21818182","20,22857143","85,98119048","62,46753247","7,746428571","1,562337662",313,"1,6"
2018-04-22,4,"8,248809524","992,6479487","18,21968254","26,61153846","21,37351648","17,95915751","81,90781746","57,54960317","7,976373626","1,709157509",361,"1,6"
2018-04-29,4,"3,478571429","992,1362637","19,8139881","28,13736264","22,42087912","19,1021978","85,17166667","59,41666667","7,285714286","1,475824176",321,"1,6"
2018-05-06,5,"0,6357142857","991,9076923","19,28690476","28,74835165","22,60659341","18,45274725","82,1047619","54,41666667","6,201098901","1,404395604",235,"1,75"
2018-05-13,5,"6,030952381","991,4263736","18,51428571","27,33296703","21,53626374","17,82527473","83,26309524","57,66071429","7,842857143","1,785714286",306,"1,75"
2018-05-20,5,"5,21031746","989,1186813","19,79090909","27,61538462","22,44945055","19,57252747","82,88051948","58,58441558","7,657142857","1,769230769",297,"1,75"
2018-05-27,5,"4,523809524","993,6692308","17,34545455","24,91538462","19,9","16,67252747","82,82857143","59,68831169","6,579120879","1,657142857",287,"1,75"
2018-06-03,6,"0,9404761905","993,3197802","17,92467532","26,91428571","20,78681319","16,88351648","81,57532468","53,88311688","7,09010989","1,685714286",262,"1,5"
2018-06-10,6,"0,5166666667","991,9703297","18,22207792","26,17692308","21,06373626","17,9032967","81,50909091","59,32467532","7,448351648","1,9",292,"1,5"
2018-06-17,6,"1,00952381","993,421978","18,74935065","27,29230769","21,64945055","18,0032967","81,63116883","55,81818182","6,858241758","1,730769231",284,"1,5"
2018-06-24,6,"3,739285714","995,2946886","17,81926407","26,19322344","20,35622711","16,58901099","83,53376623","57,71428571","6,67032967","1,617765568",194,"1,5"
2018-07-01,7,"0,8785714286","991,9956044","17,72956349","27,10769231","20,95","17,01098901","81,91646825",53,"6,992307692","1,531868132",316,1
2018-07-08,7,"0,09047619048","991,6747253","16,96071429","28,26263736","20,99450549","16,11978022","78,31884921","45,51190476","6,652747253","1,593406593",228,1
2018-07-15,7,"0,3904761905","993,2857143","16,33869048","26,5021978","20,1","15,82857143","79,58571429","51,80952381","6,859340659","1,675824176",254,1
2018-07-22,7,"0,3904761905","994,2868132","16,63531746","27,42527473","20,54285714","15,64065934","79,10238095","46,85714286","7,120879121","1,689285714",227,1
2018-07-29,7,"0,621978022","995,2879121","15,79659341","26,53214286","19,7260989","15,17516484","80,20604396","49,65567766","7,142460317","1,683630952",175,1
2018-08-05,8,"3,542857143","990,3934066","17,43516484","26,2956044","20,85274725","17,14505495","82,64175824","58,52747253","7,81547619","1,88452381",195,1
2018-08-12,8,"1,413186813","991,410989","18,20769231","26,47692308","21,56923077","18,46703297","82,63956044","61,05494505","7,55952381","1,988095238",162,1
2018-08-19,8,"0,8747252747","994,4362637","15,60659341","25,58461538","19,91648352","15,94725275","78,14945055","52,05494505","7,570238095","1,828571429",158,1
2018-08-26,8,"0,3032967033","994,0747253","16,8007326","28,41831502","21,70659341","16,93802198","76,04230769","45,8021978","8,971428571","2,105952381",215,1
2018-09-02,9,"5,287912088","993,9758242","16,69102564","25,95164835","20,4967033","16,89450549","80,82747253","55,9010989","8,96547619","2,319047619",150,"0,8"
2018-09-09,9,"0,8791208791","991,2241758","15,37985348","26,58131868","20,80769231","16,77802198","72,39230769","48,20879121","9,128571429","2,514285714",89,"0,8"
2018-09-16,9,"1,345054945","990,5835165","16,27948718","25,90549451","20,47032967","16,85054945","78,45164835","54,69230769","8,95952381","1,991666667",103,"0,8"
2018-09-23,9,"1,247619048","988,6738095","19,36923077","28,42747253","23,12197802","19,9032967","81,08351648","57,30769231","8,296428571","2,049007937",122,"0,8"
2018-09-30,9,"0,4571428571","988,5934066","18,60989011","30,63626374","24,15824176","19,78681319","74,06923077","45,47252747","9,726190476","2,422619048",117,"0,8"
2018-10-07,10,"1,923076923","989,389011","18,80879121","28,81978022","23,43846154","20,09450549","77,28791209","54,04395604","9,583333333","2,596428571",124,"1,25"
2018-10-14,10,"0,7934065934","988,5263736","18,91648352","31,34395604","24,71318681","20,46813187","72,78241758","44,31868132","10,30952381","2,70952381",122,"1,25"
2018-10-21,10,"4,88956044","987,0087912","19,06593407","27,3728022","22,72490842","20,38736264","81,0978022","59,37912088","9,436607143","2,396031746",143,"1,25"
2018-10-28,10,"6,973809524","993,8119048","19,03809524","28,75833333","23,15119048","19,62142857","79,46666667","56,78571429","9,955952381","2,223376623",139,"1,25"
2018-11-04,11,"1,732539683","994,65","19,61904762","29,28095238","23,84623016","20,15595238","79,18809524","55,48809524","9,254761905","2,248051948",124,"1,25"
2018-11-11,11,"22,32857143","996,1511905","19,50714286","25,92261905","21,79404762","19,51547619","87,61666667","69,52380952","8,581818182","2,016883117",118,"1,25"
2018-11-18,11,"2,983333333","994,9154762","20,69761905","30,89404762","25,15357143","21,35119048","78,25357143","51,6547619","9,51038961","2,454545455",102,"1,25"
2018-11-25,11,"3,152380952","996,2642857","20,24285714","28,53333333","23,84404762","20,98452381","81,55595238","60,82142857","9,64025974","2,255844156",140,"1,25"
2018-12-02,12,"2,764285714","993,0464286","20,19642857","30,79047619","24,51309524","20,50595238","78,80952381","51,07142857","9,272619048","2,124675325",188,1
2018-12-09,12,"12,01428571","993,3297619","19,94880952","27,91904762","23,33452381","20,53452381","82,64880952","61,94047619","8,702380952","2,084761905",239,1
2018-12-16,12,"3,087032967","991,9138462","20,07428571","30,97692308","24,71230769","20,30373626","78,15164835","50,01282051","8,596031746","2,046904762",285,1
2018-12-23,12,"0,07912087912","986,8901099","20,63058608","33,31208791","26,38681319","21,3032967","73,23406593","46,27472527","8,964285714","2,213095238",303,1
2018-12-30,12,"13,58901099","985,4681319","21,17252747","29,63296703","24,11428571","21,34065934","84,87032967","62,17582418","9,036904762","1,805952381",316,1
2019-01-06,1,"1,516483516","987,6505495","20,78593407","32,63296703","26,12417582","21,24945055","75,33626374","46,49450549","9,445238095","2,286904762",364,2
2019-01-13,1,"0,4681318681","989,5178571","20,1978022","31,80906593","25,43708791","20,63791209","75,41098901","47,00549451","9,079761905","2,123809524",547,2
2019-01-20,1,"0,3208791209","988,5468132","20,36637363","34,20417582","26,88615385","21,60631868","70,93978022","40,89010989","9,36547619","2,353571429",639,2
2019-01-27,1,"0,1274725275","989,4153846","19,92967033","33,90879121","26,71208791","21,43846154","69,85934066","39,84615385","10,00952381","2,429761905",671,2
2019-02-03,2,"0,7934065934","988,7934066","20,10989011","34,85934066","27,06373626","21,43956044","69,64065934","37,52747253","9,623809524","2,263095238",792,"2,5"
2019-02-10,2,"10,27032967","986,4021978","21,09084249","32,23406593","25,53296703","21,66373626","78,70989011","49,73626374","9,213095238","1,823809524",799,"2,5"
2019-02-17,2,"2,742857143","986,3494505","20,52527473","32,13516484","25,78791209","21,71318681","75,17582418","47,95604396","9,586904762","2,071428571",975,"2,5"
2019-02-24,2,"3,507692308","986,3131868","22,57142857","34,44945055","27,36043956","22,90769231","77,81868132","47,9010989","8,603296703","1,857142857",933,"2,5"
2019-03-03,3,"0,8747252747","986,4707692","21,69230769","34,61736264","27,51692308","22,71575092","73,3010989","42,94505495","9,365934066","2,146153846",1013,"3,2"
2019-03-10,3,"1,960879121","989,2740659","21,65692308","32,84351648","26,26857143","22,0029304","78,29956044","49,12087912","8,493406593","1,745714286",880,"3,2"
2019-03-17,3,"3,198901099","986,596978","21,5717033","34,1728022","26,84697802","22,62197802","75,8178022","44,25274725","8,775824176","1,820879121",1429,"3,2"
2019-03-24,3,"6,305494505","985,2648352","21,1956044","31,13736264","25,45824176","22,31868132","79,11758242","54,14285714","8,915384615","2,22967033",1610,"3,2"
2019-03-31,3,"1,83956044","989,8813187","19,18681319","30,73736264","24,44615385","20,15824176","74,95824176","47,14285714","9,076923077","2,272527473",1967,"3,2"
2019-04-07,4,"1,25018315","987,2131868","20,62545788","32,41978022","25,52564103","21,06373626","76,87032967","46,59340659","8,092307692","1,846153846",2125,"5,25"
2019-04-14,4,"3,233882784","987,6086081","21,04047619","31,36465201","25,25824176","21,55521978","79,64490842","53,18681319","7,883516484","1,880769231",1922,"5,25"
2019-04-21,4,"2,693650794","993,796627","21,80416667","31,00734127","25,38888889","22,06111111","82,6010989","56,4989011","6,932527473","1,54702381",1767,"5,25"
2019-04-28,4,"1,391208791","989,443956","20,9032967","31,43296703","25,0989011","21,03406593","79,72527473","50,08791209","7,474725275","1,701098901",2348,"5,25"
2019-05-05,5,"1,223626374","988,621978","20,73873626","30,11978022","24,44065934","21,01054945","81,45576923","56,33699634","7,769047619","1,720054945",1997,"7,25"
2019-05-12,5,"2,145714286","989,4030769","19,22505495","28,98989011","23,27230769","19,5632967","79,79340659","54,37362637","7,038461538","1,708351648",2713,"7,25"
2019-05-19,5,"12,81190476","989,3635531","19,92197802","27,49761905","22,76245421","20,11208791","85,1981685","64,86813187","7,81978022","1,792490842",2896,"7,25"
2019-05-26,5,"0,25","988,0384615","19,57399267","30,16263736","23,57417582","19,24945055","80,6021978","51,06593407","6,717582418","1,612271062",2693,"7,25"
2019-06-02,6,"0,0961038961","995,727381","19,72619048","31,38928571","24,38928571","19,66428571","77,69047619","48,57509158","7,29029304","1,647619048",3109,"6,8"
2019-06-09,6,"0,9984126984","993,682967","16,10164835","26,63846154","20,71135531","16,65824176","77,06593407","50,54945055","8,286813187","1,8996337",3424,"6,8"
2019-06-16,6,"2,799603175","995,2857143","18,51978022","27,27692308","21,61538462","18,11758242","84,1978022","57,68131868","7,168131868","1,575824176",2925,"6,8"
2019-06-23,6,"1,226190476","995,6505495","17,36043956","26,33846154","20,84395604","17,17142857","82,15934066","56,30769231","6,706593407","1,581318681",2065,"6,8"
2019-06-30,6,"0,5928571429","992,2846154","18,12197802","28,38241758","22,11868132","17,77692308","80,37912088","52,6043956","7,268131868","1,762637363",2587,"6,8"
2019-07-07,7,"0,6197802198","988,5406593","16,73296703","28,9010989","22,25274725","17,70769231","73,95934066","44,51648352","9,108791209","2,383516484",2401,"4,5"
2019-07-14,7,"0,1626373626","994,2824176","13,08901099","26,21538462","18,78725275","13,2032967","72,78901099","42,15384615","6,832142857","1,680952381",2055,"4,5"
2019-07-21,7,"1,76043956","995,1120879","13,91208791","25,23406593","19,17582418","14,83076923","74,81868132",49,"9,21547619","2,191666667",1509,"4,5"
2019-07-28,7,"1,068131868","996,1296703","16,04395604","26,70769231","20,21758242","15,65604396","79,48461538","49,17582418","7,664102564","1,674175824",1166,"4,5"
2019-08-04,8,"0,5736263736","993,1956044","15,85274725","26,7967033","20,42875458","15,81538462","77,63076923","48,91208791","8,393406593","2,061538462",982,"2,25"
2019-08-11,8,"4,138461538","997,8593407","16,9021978","25,98681319","20,58278388","17,05494505","81,45934066","58,10989011","8,346153846","2,117582418",784,"2,25"
2019-08-18,8,"0,3919413919","995,9230769","14,08150183","26,29487179","19,81538462","15,36739927","72,25054945","44,47252747","9,706593407","2,477838828",671,"2,25"
2019-08-25,8,"1,991208791","994,0021978","16,45274725","25,89010989","20,66923077","17,33736264","78,78351648","55,23076923","8,07032967","2,023076923",533,"2,25"
2019-09-01,9,"0,6549450549","994,3703297","15,19010989","26,46813187","20,4010989","16,10549451","74,75604396","47,96703297","8,320659341","2,113461538",540,"1,4"
2019-09-08,9,"2,61978022","994,2241758","17,3","27,42527473","21,89340659","18,26813187","77,60659341","52,71428571","9,088095238","2,417857143",391,"1,4"
2019-09-15,9,"0,02417582418","991,6098901","16,97802198","29,94945055","22,94945055","18,14175824","72,00989011","42,82417582","9,211904762","2,422619048",438,"1,4"
2019-09-22,9,"0,03516483516","988,7681319","17,28021978","31,57692308","24,41428571","19,48681319","68,05164835","38,20879121","10,30238095","2,766373626",419,"1,4"
2019-09-29,9,"3,927472527","992,7747253","16,48021978","24,62307692","20,47912088","17,80659341","79,33626374","58,26373626","8,504395604","2,193406593",307,"1,4"
2019-10-06,10,"4,50989011","990,3208791","17,21758242","27,87582418","22,02637363","18,13406593","76,82417582","49,78021978","9,726373626","2,256043956",286,"1,25"
2019-10-13,10,"0,8527472527","990,2406593","18,34175824","30,35714286","24,0010989","19,4956044","73,34395604","44,47252747","9,736263736","2,330769231",316,"1,25"
2019-10-20,10,"0,5978021978","989,0043956","17,53846154","30,89120879","24,06923077","19,08791209","70,44285714","41,28571429","9,858241758","2,427472527",322,"1,25"
2019-10-27,10,"3,020879121","987,8923077","19,2021978","28,55824176","23,19652015","20,02857143","79,79230769","57,13186813","8,382417582","1,994505495",243,"1,25"
2019-11-03,11,"1,446153846","987,8791209","18,81318681","31,95494505","25,21785714","20,58791209","70,66703297","40,82417582","10,5043956","2,525274725",279,"1,5"
2019-11-10,11,"0,9876923077","985,6285714","19,18461538","34,56505495","26,70663004","21,25912088","67,58065934","35,41758242","10,03186813","2,481098901",323,"1,5"
2019-11-17,11,"19,90879121","986,4197802","19,92893773","27,53278388","23,1992674","20,75714286","83,40769231","63,1978022","9,105494505","2,170879121",254,"1,5"
2019-11-24,11,"16,31190476","985,7988095","20,42142857","27,20238095","22,86547619","20,79047619","87,05631868","68,02197802","8,626373626","1,848809524",292,"1,5"
2019-12-01,12,"4,069047619","985,152381","18,40734127","28,17261905","22,98095238","19,33928571","76,69313187","56,97802198","8,286813187","1,977380952",311,"1,4"
2019-12-08,12,"11,44047619","984,6464286","20,23116883","26,64285714","22,68809524","20,3797619","84,5984127","69,05494505","8,947252747","2,067857143",337,"1,4"
2019-12-15,12,"0,7261904762","985,7404762","20,10779221","31,30119048","25,33095238","21,17738095","72,80297619","48,28937729","9,076923077","2,15952381",396,"1,4"
2019-12-22,12,"0,4571428571","985,6380952","19,92337662","32,56547619","26,10714286","21,37142857","69,47142857","42,57380952","9,524835165","2,322619048",570,"1,4"
2019-12-29,12,"5,854761905","986,4619048","20,2987013","30,4702381","24,56190476","20,925","76,48095238","50,86904762","9,448351648","1,914285714",562,"1,4"
2020-01-05,1,"10,60714286","982,0011905","20,90909091","31,54404762","24,96666667","20,98571429","78,11428571","50,86190476","10,09615385","2,072619048",1088,"2,75"
2020-01-12,1,"0,6","983,4642857","21,2974026","33,66428571","26,87142857","22,25","72,47272727","45,05357143","9,250274725","2,244047619",1088,"2,75"
2020-01-19,1,"5,780952381","986,3275794","20,73441558","31,07380952","25,3577381","21,69166667","75,28831169","51,65952381","8,772967033","2,077380952",1088,"2,75"
2020-01-26,1,"19,61309524","981,4527778","21,06645022","27,01071429","23,17797619","21,06587302","85,64761905",69,"8,29010989","1,989087302",1088,"2,75"
2020-02-02,2,"3,776373626","987,192674","22,01412698","32,33956044","26,2156044","22,32417582","77,52460317","51,29761905","7,787912088","1,974542125",1680,"4,5"
2020-02-09,2,"2,57967033","987,6517582","21,49365079","31,65659341","25,67554945","22,07985348","77,52400794","49,9047619","8,795604396","1,872454212",1680,"4,5"
2020-02-16,2,"5,077380952","987,5593407","21,46180556","31,46813187","25,33488095","22,03736264","78,23829365","51,91468254","8,97014652","1,874908425",1680,"4,5"
2020-02-23,2,"5,254761905","986,1154762","20,98484848","31,79642857","25,87690476","21,83095238","74,84155844","48,5297619","9,448351648","2,369047619",1680,"4,5"
2020-03-01,3,"6,502380952","986,452381","21,54675325","30,51428571","25,07539683","21,88690476","80,58441558","57,23376623","8,345238095","1,898809524","1599,6","5,2"
2020-03-08,3,"18,84883117","986,6495238","20,47064935","27,17952381","22,84512987","20,57690476","84,79935065","64,16883117","7,761904762","1,726428571","1599,6","5,2"
2020-03-15,3,"5,885714286","988,2571429","21,11861472","29,41547619","24,07662338","21,1265873","82,13852814","57,71428571","7,987362637","1,973214286","1599,6","5,2"
2020-03-22,3,"2,822857143","983,0042857","21,26349206","30,95541126","25,06","21,46363636","78,43142857","51,93452381","8,293223443","1,818571429","1599,6","5,2"
2020-03-29,3,"0,9471428571","987,0838095","18,32275132","28,46714286","22,82571429","18,89485714","74,19","47,5","7,550549451","2,074285714","1599,6","5,2"
2020-04-05,4,"0,9894179894","980,9857143","20,9077381","30,23227513","24,79550265","21,48730159","77,5031746","53,92460317","7,582234432","1,778412698","1916,5","5,25"
2020-04-12,4,"3,129285714","982,2896825","20,11294643","27,11428571","22,92507937","20,39100529","82,27486772","62,77281746","7,263644689","1,903968254","1916,5","5,25"
2020-04-19,4,"0,3473214286","984,7146825","19,15848214","27,77365079","23,05304233","19,9237037","75,53015873","55,02619048","7,965164835","2,31547619","1916,5","5,25"
2020-04-26,4,"0,4693877551","995,9938776","18,42142857","28,32767857","22,49387755","18,39330357","73,74761905","48,97402597","7,13234127","2,17755102","1916,5","5,25"
2020-05-03,5,"0,8238095238","996,1734694","18,38333333","28,79931973","22,43673469","18,57346939","75,74613095","46,50649351","7,310714286","2,057142857",1053,3
2020-05-10,5,"1,13877551","996,1234694","16,9797619","27,0877551","21,01836735","17,26938776","76,21190476","48,51731602","7,876984127","2,383673469",1053,3
2020-05-17,5,"2,495238095","992,2714286","18,88857143","27,41190476","21,52142857","17,88163265","82,46428571","53,96623377","6,867797619","1,866666667",1053,3
2020-05-24,5,"1,10952381","994,4833333","19,84","27,76190476","22,18809524","18,76904762","81,18571429","58,5974026","6,588095238","1,895238095",1053,3
2020-05-31,5,"3,771428571","991,35","16,34952381","26,34285714","20,11904762","15,82857143","74,1547619","50,42857143","6,756493506","2,011904762",1053,3
2020-06-07,6,"0,4285714286","993,9047619","18,44285714","27,4547619","21,3952381","17,67619048","81,39714286","50,85357143","6,063961039","1,707142857","661,75","2,5"
2020-06-14,6,"0,4047619048","992,2238095","19,52142857","29,69761905","22,77619048","18,63809524","81,16857143","48,12063492","6,061428571","1,914285714","661,75","2,5"
2020-06-21,6,"5,466666667","997,2071429","18,75619048","25,73333333","20,82380952","18,0047619","84,14857143","59,99206349","7,469047619","2,15952381","661,75","2,5"
2020-06-28,6,"0,08095238095","992,8571429","16,54571429","27,32380952","20,40238095","15,57619048","77,84571429","45,07936508","6,54","1,847619048","661,75","2,5"
2020-07-05,7,"3,004761905","992,0904762","18,53314286","25,13095238","20,64285714","17,86904762","84,05428571","63,3422619","7,501058201","2,24047619","363,75","1,5"
2020-07-12,7,"0,3857142857","993,3809524","17,20571429","27,13333333","20,53095238","16,06190476","80,04857143","44,91190476","7,232467532","1,961904762","363,75","1,5"
2020-07-19,7,"2,504761905","995,497619","17,60190476","25,95714286","20,31904762","16,8","82,16571429","53,11428571","7,926339286","2,083333333","363,75","1,5"
2020-07-26,7,"1,795238095","995,3214286","17,945","25,8047619","20,22380952","16,65714286","83,53714286","56,18154762","6,896825397","1,683333333","363,75","1,5"
2020-08-02,8,"7,423809524","996,8357143","17,16571429","25,6547619","19,97380952","16,29761905","80,67190476","49,80952381","8,329100529","2,161904762","231,6",1
2020-08-09,8,"1,957142857","1000,221429","16,00571429","24,9547619","19,1","15,46666667","79,20571429","47,10714286","7,961904762","2,207142857","231,6",1
2020-08-16,8,"0,619047619","992,6333333","18,54952381","27,29047619","21,2952381","17,45952381","81,54857143","49,71428571","8,237566138","2,035714286","231,6",1
2020-08-23,8,"1,528571429","992,2047619","18,12","25,99047619","21,22142857","18,33809524","78,72","53,36507937","9,191428571","2,883333333","231,6",1
2020-08-30,8,"1,06122449","996,7836735","16,33293651","26,78877551","20,59795918","16,17142857","75,08809524","46,58730159","9,102857143","2,636734694","231,6",1
2020-09-06,9,"0,1092380952","996,2455411","17,06961905","29,53073593","22,22463203","16,98502165","73,50654762","41,97575758","8,923035714","2,194112554",221,1
2020-09-13,9,"0,02","994,4396104","16,94619048","30,38311688","22,80541126","17,33246753","69,69350649","37,77922078","9,373809524","2,386796537",221,1
2020-09-20,9,"0,3457142857","993,1532468","17,27142857","30,3038961","23,21341991","18,09025974","68,59350649","39,84415584","9,660714286","2,432467532",221,1
2020-09-27,9,"6,729761905","994,3477922","18,7142381","28,48285714","22,65227273","18,80452381","77,37316017","49,90909091","8,671428571","2,13",221,1
2020-10-04,10,"0,009523809524","991,0064935","19,53714286","32,71142857","25,44675325","20,43142857","69,2224026","38,85714286","9,222619048","2,42",172,1
2020-10-11,10,"1,385714286","990,2774892","20,20666667","29,755","24,27584416","21,11085714","75,8347619","51,46753247","9,151190476","2,292857143",172,1
2020-10-18,10,"2,338624339","992,7595238","18,2815873","26,25952381","21,89028571","19,21142857","76,30792208","56,49350649","8,333333333","2,125952381",172,1
